id,household_income,anychildren,broadband,hispanic,race,region
1473,4,0,1,0,asian,W
8202,5,0,1,0,white,NE
8026,1,1,0,0,white,NE
4750,5,0,1,0,white,W
1313,5,0,1,0,white,MW
9854,1,0,0,0,black,MW
8711,3,1,1,0,white,S
5038,3,1,1,1,white,S
2857,3,0,1,0,white,S
4188,2,0,0,0,white,S
9437,5,1,1,0,white,W
6119,2,1,1,0,white,S
8241,2,0,1,0,white,MW
7555,5,1,0,0,white,S
9768,2,0,0,0,white,S
307,7,1,1,0,white,S
1882,5,0,1,0,white,S
1745,2,0,1,0,white,S
1883,5,1,1,1,white,S
4512,7,0,0,0,white,NE
5907,7,0,1,0,white,S
9615,4,0,0,0,white,W
6570,5,0,1,0,white,NE
3445,4,0,1,1,white,MW
5780,1,1,1,0,white,S
1468,4,1,1,0,white,S
7008,7,0,1,0,white,NE
4368,4,1,0,1,white,NE
1076,4,0,1,0,white,MW
8059,7,0,1,0,white,NE
747,4,0,0,0,white,S
5215,3,0,1,0,white,S
1836,5,0,1,0,white,S
8116,3,0,1,0,white,W
466,4,0,0,1,white,MW
4972,6,1,1,0,white,W
8675,5,0,1,0,white,S
8907,7,1,1,1,white,W
2965,7,0,1,0,white,W
5955,6,1,1,1,white,S
527,7,1,1,0,asian,W
5737,3,1,1,0,white,NE
2783,6,1,1,0,white,S
1811,4,1,1,0,white,S
1295,5,1,1,0,white,W
9583,7,0,0,0,white,W
5377,4,1,1,0,white,S
2137,6,0,1,0,white,S
8218,7,0,0,0,white,MW
839,5,1,1,0,white,W
6504,3,0,0,0,white,S
1610,4,1,1,0,white,NE
9212,6,0,1,0,white,S
7524,2,1,1,0,white,NE
792,4,1,1,0,white,W
711,1,1,0,0,white,W
6044,5,1,1,0,white,S
1418,5,1,1,0,white,S
6451,5,0,1,0,white,MW
5089,7,0,1,0,white,W
2663,5,0,1,0,white,S
3561,5,0,1,0,black,S
8313,5,1,1,0,asian,W
4118,7,0,1,0,white,S
4209,3,1,0,0,white,S
8954,4,1,1,0,white,NE
5923,7,1,1,0,white,S
1055,6,1,1,0,white,NE
6531,6,1,0,1,white,MW
1269,3,0,1,0,black,S
1847,4,1,1,0,white,NE
3143,5,1,1,1,white,W
9654,3,0,0,0,white,MW
8331,3,1,1,0,white,MW
1527,7,0,1,0,white,S
3707,7,0,1,0,white,S
3760,4,1,1,0,white,NE
7399,5,1,1,0,white,S
2735,7,0,1,0,white,S
510,3,1,1,0,white,NE
3014,4,1,1,0,white,NE
9914,5,1,1,0,white,W
6410,4,1,1,0,white,MW
9317,2,0,1,0,white,MW
851,3,1,1,0,white,NE
5869,5,0,1,0,white,W
3896,7,1,1,0,white,MW
3358,4,1,1,0,white,MW
5848,1,0,1,1,white,NE
573,5,1,1,1,white,S
7255,6,0,0,0,white,S
2382,6,0,1,0,white,W
559,5,0,1,0,white,W
6441,5,1,1,0,white,NE
6773,5,1,0,0,white,S
4216,7,1,0,0,white,S
6342,2,0,1,0,white,MW
9245,5,1,0,1,white,S
259,6,1,1,1,white,W
2247,6,1,1,0,white,MW
9975,3,1,1,0,white,S
5405,3,0,0,0,white,MW
6993,5,1,0,0,white,S
9279,7,0,0,1,white,NE
7912,5,0,1,0,white,NE
5191,3,1,1,0,white,NE
2988,7,1,1,1,other,W
4035,1,0,1,0,white,MW
4120,2,1,0,0,white,NE
5468,4,0,0,0,white,W
2525,5,1,1,0,white,MW
2087,4,1,1,0,white,NE
7269,3,1,1,0,white,S
9385,1,1,1,1,white,W
2115,7,1,0,0,white,W
2421,4,1,1,0,white,NE
325,6,0,1,0,white,S
4321,4,1,1,0,white,S
7822,5,0,1,0,asian,MW
3693,1,1,1,0,white,S
3847,5,1,1,0,white,S
5751,6,0,1,0,white,S
6819,5,1,1,0,white,W
4612,1,1,1,1,white,NE
7986,3,0,1,0,white,W
5996,7,1,1,0,white,MW
5646,2,0,1,1,white,S
7011,4,0,1,1,white,NE
4503,4,1,1,0,white,MW
7206,5,0,1,0,white,S
4022,1,0,1,0,white,S
9078,2,0,0,0,white,W
1596,7,1,1,1,white,W
3447,7,1,0,0,white,S
727,5,0,1,0,white,NE
7786,3,0,1,0,white,MW
5688,4,0,1,0,white,S
9461,4,0,1,0,white,W
8475,5,0,1,0,white,MW
6965,4,1,1,0,white,S
4926,5,1,1,0,white,S
4589,4,0,1,0,white,S
1324,4,1,1,1,white,W
9447,4,0,1,0,white,S
5166,5,1,1,0,white,MW
3343,3,1,1,1,white,W
7052,6,1,1,1,white,S
9781,4,0,1,0,white,W
3657,3,1,1,0,white,S
3906,6,0,0,0,white,MW
4856,5,1,1,0,white,MW
5267,5,1,1,0,white,S
5853,5,1,1,0,white,S
9103,2,0,1,0,white,S
5033,2,1,1,0,white,S
5964,5,1,0,0,white,S
1662,5,1,1,0,white,NE
7733,5,1,1,0,white,S
5513,4,1,1,0,white,S
6467,4,1,1,0,white,MW
701,6,1,1,0,white,NE
6469,2,1,1,0,white,MW
4320,5,0,1,0,white,W
459,1,1,1,0,white,MW
9673,4,1,1,0,white,NE
8906,1,0,0,0,white,S
9564,4,1,1,0,white,S
3223,5,1,1,0,asian,W
4916,2,0,1,1,white,NE
1385,7,1,1,0,white,W
5507,4,1,1,0,white,S
180,3,1,1,0,white,S
7293,6,1,1,0,white,MW
8550,5,1,1,0,white,NE
2756,4,1,0,1,asian,S
7890,4,0,1,0,white,S
1661,4,1,1,0,white,NE
1969,4,0,1,0,white,NE
9629,2,1,1,1,white,MW
9956,4,1,1,0,white,S
2675,5,0,1,0,white,MW
6269,4,1,0,1,white,S
6765,6,0,1,0,white,MW
4508,4,1,1,0,white,S
8680,4,0,1,1,white,S
143,1,1,1,0,white,S
2257,4,0,0,1,white,W
814,5,0,1,0,white,W
8144,5,0,1,0,white,W
3172,5,1,1,0,white,S
3617,4,0,1,0,white,MW
1039,2,1,1,0,white,NE
2503,4,1,1,0,white,MW
1262,3,1,1,0,white,NE
7671,7,1,1,1,white,S
1207,2,1,1,0,white,S
7536,1,0,0,1,white,S
1864,4,0,1,0,white,S
3344,5,1,1,1,white,NE
6942,6,0,1,1,white,W
4788,6,0,0,0,white,S
2658,2,1,1,0,white,S
8100,4,1,1,0,white,S
8729,2,1,1,0,white,MW
6735,6,1,1,0,white,S
9832,4,1,1,0,white,S
4376,3,1,0,0,white,S
5857,5,1,1,1,white,S
8231,4,1,1,1,white,NE
3164,6,1,1,0,white,MW
2712,6,1,1,0,white,S
1234,3,1,1,0,white,S
4795,7,1,1,1,white,S
1602,4,0,1,0,white,MW
4164,5,0,1,0,white,S
7194,4,1,1,1,white,W
7285,4,0,0,0,white,S
8383,3,1,1,0,white,S
6813,4,0,1,0,white,S
6355,5,1,1,0,white,W
8363,7,1,1,0,white,MW
4540,7,0,1,0,white,S
7689,7,1,1,0,white,W
9613,4,1,0,1,white,W
6382,2,0,1,0,white,S
3230,4,0,1,0,white,NE
6610,5,1,1,0,white,MW
7605,7,0,0,1,white,S
8377,1,1,0,0,white,S
7806,1,1,1,0,white,S
5966,5,1,1,0,asian,W
7043,4,1,1,0,white,S
9327,5,1,1,1,white,MW
720,4,1,1,0,white,S
2128,1,0,1,1,black,S
6627,4,0,0,0,white,MW
4563,2,1,1,0,white,S
2349,1,0,0,1,white,MW
6642,3,1,1,0,white,W
7997,2,1,0,1,white,W
2036,5,0,1,1,white,S
2582,3,1,1,1,white,W
4915,7,0,1,0,white,S
2334,3,0,0,0,white,S
1198,5,1,0,1,white,S
4020,4,1,1,0,white,S
1318,5,1,1,0,white,S
2580,6,0,1,0,white,MW
6290,1,0,1,0,white,NE
1497,4,1,0,0,white,S
7877,1,1,1,0,white,MW
3516,3,0,1,0,white,S
6613,2,0,1,0,white,NE
829,1,0,1,1,white,NE
6388,2,1,1,1,white,S
9594,3,0,1,0,white,S
3710,4,1,1,1,white,W
8185,3,1,1,0,white,NE
9399,7,1,1,0,white,S
6319,7,1,1,0,white,S
9193,4,1,0,0,white,W
7094,7,1,1,0,white,W
3586,3,1,1,0,white,S
3483,5,1,1,1,white,S
8306,4,0,1,0,white,W
8196,1,0,1,1,white,S
3605,6,1,1,0,white,S
3563,7,0,1,0,white,W
8408,4,0,1,0,white,W
5449,3,0,1,1,white,S
6381,4,0,1,0,white,NE
6620,5,1,1,0,white,S
521,5,0,1,0,white,W
9587,4,1,1,0,white,MW
8245,5,1,1,0,white,MW
2542,5,0,1,1,white,S
2563,5,0,0,0,white,MW
4648,4,0,1,0,white,NE
1298,5,1,1,0,white,NE
567,3,1,0,1,white,W
2184,4,0,1,0,white,S
2755,2,1,1,0,white,S
7523,3,1,1,1,white,S
6523,4,1,1,0,white,MW
5053,4,1,1,1,white,W
8891,3,1,1,0,white,NE
5122,4,1,1,1,white,MW
4861,4,1,1,0,white,S
6499,1,1,0,0,white,NE
3907,7,1,1,0,white,W
1153,2,0,1,1,white,S
9361,5,1,0,0,white,NE
8547,2,0,1,0,other,MW
5346,4,0,1,1,asian,W
805,3,1,1,0,white,MW
8027,3,1,1,0,white,MW
5036,5,1,1,0,white,NE
7695,6,1,1,0,white,W
6224,7,0,1,1,white,S
7210,7,0,1,0,white,S
3175,4,1,1,0,white,S
9423,3,0,1,0,white,S
9625,2,1,1,0,white,MW
4370,6,1,1,1,white,S
8234,4,0,1,0,white,NE
1833,4,0,1,0,white,MW
7696,4,0,1,0,white,MW
6605,3,0,1,0,white,S
5638,2,0,1,0,white,S
3524,7,0,1,1,white,W
898,4,0,1,0,white,MW
9670,4,1,1,0,white,W
8102,4,1,1,0,white,NE
1557,5,0,1,0,white,S
5620,3,0,1,0,white,S
6812,4,1,1,0,white,W
4561,6,1,1,0,white,S
9897,5,0,1,0,white,S
7015,7,0,1,1,white,S
1325,7,0,1,1,white,MW
8403,7,1,1,0,white,NE
3966,3,1,0,1,other,W
7899,4,1,1,0,white,S
1647,3,0,1,0,white,MW
815,6,0,1,0,white,S
8366,5,0,0,1,white,S
6595,6,1,1,0,white,S
1856,5,1,1,0,white,NE
6973,5,0,1,0,white,W
3454,3,0,1,1,white,W
762,6,1,1,1,white,NE
1170,4,1,1,0,white,S
1966,4,0,1,0,white,NE
3456,6,0,1,0,white,NE
6318,7,0,1,1,white,MW
2046,7,1,1,0,white,S
9291,7,1,1,0,white,S
578,6,0,1,0,white,NE
8585,5,0,1,0,white,S
9308,3,1,1,0,white,MW
9084,3,1,1,0,white,MW
3129,3,1,1,0,white,S
3891,5,1,1,0,white,S
529,1,1,1,1,black,MW
6784,6,0,1,0,white,S
5192,2,1,1,0,white,S
3934,5,1,0,0,white,W
7691,2,1,1,0,white,S
1982,4,1,1,0,white,S
2942,6,0,1,1,white,W
275,6,0,1,0,white,NE
6841,6,0,1,0,white,W
333,5,0,1,0,white,S
2561,3,1,1,0,white,S
9552,6,0,1,0,white,NE
818,5,1,1,0,white,MW
3339,6,1,1,0,white,S
140,3,1,1,0,white,W
1182,4,1,1,0,white,W
6662,5,1,1,0,white,S
3085,4,0,1,0,white,W
4109,3,0,1,0,white,S
651,7,1,1,0,white,NE
29,5,0,0,1,white,S
2255,7,0,1,0,white,S
189,6,1,1,1,white,MW
5696,7,1,1,0,white,W
2576,3,1,1,1,white,S
1213,4,0,1,0,white,NE
5740,7,1,1,1,white,S
233,1,0,1,0,white,S
362,5,1,1,0,white,MW
9709,7,1,1,0,white,MW
2477,5,0,0,0,white,MW
6460,3,0,0,0,white,W
5956,5,0,0,0,white,NE
4707,4,1,0,0,white,W
1319,3,0,1,0,white,NE
841,1,1,0,0,white,NE
3879,6,1,0,1,white,W
8367,6,0,1,0,white,W
3550,6,0,0,0,white,MW
6541,5,1,1,0,white,MW
6294,3,1,0,0,white,MW
8305,3,1,1,0,white,NE
3215,5,1,0,0,white,MW
1958,3,1,0,0,white,S
2617,1,1,1,0,white,S
1096,5,1,0,0,white,S
9657,4,1,1,0,white,NE
881,5,0,1,0,white,S
9983,5,1,0,0,white,S
2319,5,1,1,0,white,S
6569,1,1,0,0,white,S
2172,4,0,0,0,white,NE
9971,6,1,0,0,white,S
6475,5,1,0,1,white,W
5398,4,1,0,1,white,W
2529,7,1,1,0,asian,W
1305,2,1,1,0,white,S
1351,4,0,1,0,white,NE
1877,1,0,0,1,white,S
5445,4,1,1,0,white,NE
8211,5,1,1,1,white,W
8329,5,1,1,1,white,NE
2690,5,0,0,0,black,NE
6503,4,0,0,0,white,NE
5566,5,0,1,0,white,NE
5989,2,0,1,0,white,S
7938,4,1,1,0,white,MW
8872,5,0,1,1,white,W
248,5,1,1,0,white,S
9467,5,0,0,0,white,S
2277,7,1,1,0,white,NE
2936,6,1,1,0,white,MW
996,7,1,1,0,white,NE
4680,6,0,0,1,white,NE
7290,5,1,1,0,white,S
2893,3,0,0,1,white,NE
1719,5,0,0,0,white,S
8404,2,0,1,0,white,NE
8723,6,0,0,0,white,NE
9980,4,0,1,1,white,NE
9051,5,0,1,1,white,S
6535,5,1,1,0,white,MW
4739,3,0,1,1,white,NE
4403,4,1,1,1,white,S
1698,5,1,1,0,white,S
8607,1,1,0,0,white,MW
367,4,0,0,0,white,NE
8673,5,0,0,0,white,MW
2710,5,0,1,0,white,MW
6647,3,0,0,0,white,S
4800,4,0,0,0,white,S
7728,5,1,0,0,white,S
6271,6,0,1,0,white,MW
6830,5,0,1,1,white,S
8758,4,1,1,0,white,NE
1628,5,1,0,0,white,S
2428,4,1,0,0,white,S
1484,7,1,1,0,white,NE
1923,3,0,0,0,white,MW
2517,7,0,1,0,asian,W
4026,2,1,1,1,white,W
7767,7,0,1,0,white,NE
6348,4,1,0,1,white,S
5368,6,0,0,1,white,NE
2761,6,1,0,0,white,W
5642,3,1,0,0,other,S
1196,5,1,0,0,white,MW
1401,4,1,0,1,white,S
2568,7,1,1,0,white,S
4234,2,0,1,1,white,S
6667,4,0,0,1,white,MW
9464,7,1,1,0,white,S
8169,1,0,1,0,white,S
6229,5,1,1,0,white,S
8259,5,0,0,0,white,S
2417,2,0,0,0,white,S
5378,7,1,0,0,white,W
8373,5,1,1,1,white,MW
1739,6,1,1,1,white,S
8353,4,1,1,0,white,S
2889,6,1,0,0,white,NE
3174,4,0,1,0,white,NE
1644,1,1,0,0,white,W
924,3,1,1,0,white,S
723,1,1,1,0,black,NE
970,4,1,0,0,white,NE
4348,7,1,1,1,white,S
1625,6,1,1,0,white,S
371,3,1,0,0,white,W
3542,4,0,0,0,white,W
3945,4,1,0,0,white,W
8147,2,1,1,1,white,NE
4768,5,1,0,0,white,W
610,5,1,1,0,white,MW
5695,4,1,0,1,white,W
5078,2,0,1,0,white,W
918,7,1,1,0,white,W
4280,3,0,1,1,white,S
6910,4,1,1,0,white,S
2740,4,0,1,0,white,W
7201,5,1,1,0,white,S
4620,7,0,1,0,asian,S
6530,7,1,1,0,white,NE
1419,4,0,1,0,white,S
8095,6,1,1,0,white,S
489,3,1,1,1,white,S
7847,2,1,1,0,white,S
6061,3,1,1,1,white,MW
4951,4,0,1,0,white,MW
8957,2,0,1,0,white,S
620,6,1,1,0,white,NE
9181,4,1,1,0,white,S
161,1,1,0,1,white,S
7910,2,1,1,0,white,MW
5074,7,1,1,0,white,MW
7329,4,0,1,0,white,MW
9485,6,1,1,0,white,S
6339,1,0,1,0,white,S
778,7,1,1,0,white,W
3861,7,1,1,0,white,MW
9771,7,1,1,0,white,MW
2452,7,1,0,0,white,MW
1931,4,1,1,0,white,MW
7032,4,0,1,0,white,W
7238,2,0,1,0,white,MW
7725,5,0,1,0,white,NE
9159,5,1,1,1,white,S
5123,6,1,1,0,white,S
7395,3,1,1,1,white,S
7353,2,0,1,1,white,W
8085,6,1,1,0,white,W
8598,6,1,1,0,white,S
643,6,0,1,0,white,S
9932,6,1,1,0,white,W
5719,5,0,1,0,white,S
7156,3,1,1,1,white,NE
3531,7,1,1,0,white,W
6304,6,1,1,0,white,W
7302,7,1,1,0,white,W
655,7,1,1,0,black,S
9147,6,1,1,0,white,W
6934,5,1,1,0,white,MW
2520,5,0,1,0,white,NE
2787,6,0,1,0,white,NE
4213,7,0,1,0,white,W
2310,4,1,1,1,white,NE
9802,4,1,1,0,white,S
7137,7,1,0,0,white,S
8587,5,0,1,0,white,NE
6082,5,1,1,0,white,S
2819,6,1,1,0,white,W
5491,6,1,1,0,white,NE
7075,5,1,1,0,white,NE
687,7,1,1,0,white,S
4155,4,1,1,0,white,NE
7027,4,1,1,0,white,S
7757,5,1,0,0,white,NE
6723,5,1,1,1,white,W
7517,3,1,1,0,white,NE
1569,4,1,1,0,white,MW
6450,6,1,1,0,black,NE
2929,7,1,1,0,white,S
9383,5,1,1,0,white,W
8279,4,1,1,0,white,S
5144,5,1,0,1,white,NE
5766,4,0,0,1,white,S
9422,7,1,1,0,white,NE
9609,3,1,1,0,white,NE
1432,6,1,1,0,white,NE
825,3,0,1,0,white,MW
2391,5,0,1,0,white,S
658,1,0,0,0,white,S
9460,6,0,1,0,white,W
4460,1,0,1,1,white,S
2641,6,1,1,0,white,W
2072,4,1,1,0,white,MW
8682,4,0,1,0,black,NE
5782,1,1,1,0,white,S
6146,3,0,1,0,white,S
8311,3,0,1,1,black,W
9269,1,1,1,0,white,W
2064,7,0,1,0,black,S
5531,2,1,1,0,white,S
6747,4,0,1,0,white,S
6188,4,1,1,0,white,W
5094,6,1,1,0,white,NE
1901,3,0,0,1,white,NE
9149,5,0,1,0,white,S
4354,6,0,1,0,white,S
3862,2,0,1,0,white,W
5671,5,1,1,0,white,NE
1565,5,1,1,0,white,MW
4456,1,1,0,0,white,S
9972,4,0,1,0,white,W
8380,6,1,1,0,white,S
9999,5,0,1,0,white,NE
1201,6,0,1,0,white,W
9403,6,1,1,1,white,W
9390,7,1,1,1,white,S
9506,3,0,1,1,white,S
3955,5,0,1,0,white,W
3762,3,1,1,0,white,MW
9401,4,1,1,0,white,S
2562,5,0,1,0,white,NE
4140,7,1,1,0,white,NE
2960,1,0,1,0,white,S
4400,7,1,1,1,white,NE
6181,5,0,1,0,white,MW
411,4,0,1,0,white,W
155,4,0,1,0,white,S
3846,7,1,1,0,white,NE
9910,2,0,1,0,white,S
8024,3,0,1,0,white,NE
531,1,0,1,1,white,W
787,5,0,1,0,white,S
3084,5,1,1,0,white,S
380,4,1,1,0,white,NE
2613,5,0,1,0,white,NE
9006,4,0,1,0,white,W
9513,4,0,1,0,white,S
8056,4,1,1,0,white,NE
4113,5,1,0,0,white,W
7987,6,1,1,0,white,NE
7061,3,0,0,1,white,W
3798,3,0,1,1,white,NE
9634,5,1,1,0,white,MW
1546,7,1,1,0,asian,MW
8090,7,0,1,0,white,W
7041,6,1,1,1,white,W
122,1,0,1,0,white,S
2027,6,1,1,1,white,S
8713,5,0,1,0,white,S
2044,2,0,1,0,white,NE
7033,3,1,1,0,white,S
3665,4,1,1,0,white,S
2946,2,1,1,1,white,NE
9263,5,0,1,0,white,S
4387,3,1,1,0,white,S
2638,6,1,1,0,white,S
4158,6,1,1,0,white,NE
837,4,0,1,0,white,NE
5925,5,0,1,0,white,S
3193,2,1,1,0,white,S
4488,4,1,0,1,white,S
8262,7,1,1,0,white,NE
2246,5,1,1,0,black,NE
1760,6,0,1,0,white,S
1051,2,0,1,0,white,S
7700,5,1,1,1,white,W
2281,5,1,1,0,white,S
1057,6,0,0,0,white,S
9311,2,0,1,0,white,NE
6323,7,1,1,0,white,S
9700,4,1,1,0,black,NE
4211,5,1,1,0,white,MW
7977,4,0,1,0,white,S
6018,5,1,0,1,white,S
3889,6,0,1,0,white,W
4533,3,1,1,0,white,S
6158,1,1,1,0,black,MW
6725,7,1,1,0,white,S
5209,1,0,1,0,white,S
1367,6,1,0,0,white,W
1792,5,0,1,0,white,W
7092,7,1,1,0,white,S
5066,5,1,1,0,white,S
1226,5,0,1,0,white,S
4219,2,1,1,1,white,W
9348,4,1,1,0,white,S
3100,7,1,1,0,white,W
771,1,0,0,0,white,S
1645,3,0,1,0,white,NE
5992,4,1,1,0,black,S
32,5,1,1,0,white,NE
2296,3,1,1,0,asian,S
1191,6,1,1,0,white,W
2533,5,1,1,0,white,S
7310,4,1,1,0,white,S
3855,5,1,1,0,white,MW
8254,4,1,1,0,white,MW
4604,1,0,1,0,white,S
5365,5,1,1,0,white,W
3592,4,1,0,0,white,S
857,4,0,1,0,white,W
2714,3,0,0,1,white,MW
1134,3,0,1,0,white,NE
1242,5,0,1,0,white,MW
9109,6,0,1,0,white,W
800,4,1,1,0,white,MW
1021,1,1,0,0,white,NE
6625,5,0,1,0,white,NE
7175,5,1,1,0,white,W
9498,3,0,1,0,white,NE
9622,5,0,1,0,white,S
6740,7,1,1,0,white,MW
9732,4,0,1,0,white,NE
4147,7,1,1,0,white,MW
431,5,1,1,0,white,S
1949,5,0,1,1,white,W
8297,2,1,0,0,white,S
3820,6,1,1,0,white,NE
2291,3,1,0,0,white,MW
8546,7,0,1,1,white,S
4279,4,0,1,0,white,S
6135,6,1,1,0,white,MW
1563,1,0,1,1,black,W
4993,7,0,1,0,white,MW
5931,5,1,0,0,white,S
9357,4,1,1,0,white,NE
3239,5,0,1,1,white,MW
2182,3,0,1,0,white,W
1036,6,1,0,0,white,W
4271,7,1,0,0,white,W
2460,5,1,0,0,white,MW
5887,3,0,1,0,white,MW
2655,7,0,0,1,white,S
4828,3,0,0,0,white,S
6727,1,0,1,0,white,S
8031,3,0,1,0,white,S
6378,5,0,1,0,white,W
6866,7,1,1,0,white,W
8205,5,1,1,1,white,S
9559,2,1,1,0,white,W
1033,3,0,1,1,white,S
7634,1,0,1,0,white,NE
9949,6,1,1,0,white,MW
9920,6,1,1,0,white,NE
460,4,0,1,0,white,W
2047,5,1,1,0,white,MW
394,3,1,0,0,white,S
7773,4,1,1,0,white,S
8980,5,0,1,0,white,S
4849,4,1,1,0,white,MW
3221,5,1,1,0,white,S
1756,7,1,1,0,white,W
2739,5,0,1,0,white,NE
9318,5,1,0,0,white,S
3757,4,0,1,0,white,S
9387,5,0,1,0,white,S
2526,3,0,0,1,white,S
6956,1,1,1,0,white,MW
5310,6,1,1,1,white,MW
4913,4,0,0,0,white,S
2111,7,1,0,0,white,S
1908,5,1,1,0,white,NE
4401,4,1,1,0,white,MW
7422,5,1,1,0,white,NE
1150,6,0,0,0,white,MW
5981,2,1,1,0,white,S
3227,2,1,1,0,white,W
5479,4,1,1,0,white,MW
6902,7,1,0,1,white,MW
6860,6,1,0,1,white,S
1404,6,1,1,0,white,W
2161,5,1,1,0,white,MW
9595,6,0,1,0,white,W
9003,3,0,0,1,white,W
2048,7,0,0,1,white,S
3947,6,0,1,0,white,W
8432,4,0,1,0,white,S
3731,7,1,1,0,white,W
1915,1,0,1,0,white,S
2570,6,1,1,0,white,NE
5664,5,1,1,0,white,S
451,4,1,1,0,white,MW
8914,4,1,0,0,white,NE
8565,6,1,1,0,white,W
159,3,1,1,0,white,NE
2661,3,1,1,0,black,S
2056,5,1,0,0,white,S
3119,1,1,0,1,other,NE
2970,6,1,1,1,white,S
3217,4,1,1,0,white,W
9262,4,1,0,0,white,MW
2147,3,0,0,1,white,W
1520,3,0,1,0,white,S
9913,2,0,0,1,white,S
5440,4,0,0,0,white,W
886,7,1,1,0,white,S
2108,4,1,1,0,black,W
4920,6,1,0,0,white,NE
3584,4,1,1,1,white,S
1697,2,1,0,1,white,NE
8976,5,1,1,0,white,W
6870,5,0,1,0,white,NE
2129,6,1,1,1,white,W
1513,4,0,1,0,white,MW
544,5,0,1,0,black,W
3449,5,1,1,0,white,S
9112,6,0,1,0,white,NE
8107,7,1,0,0,white,MW
2625,5,0,1,1,white,S
9635,4,0,1,0,white,NE
7320,3,0,1,0,white,NE
6598,4,0,0,0,white,MW
9992,5,1,1,1,white,W
3190,5,0,1,0,white,W
9937,6,0,1,0,white,MW
8901,4,1,1,0,white,MW
5886,4,0,0,0,white,S
9098,4,0,1,0,white,W
2039,4,0,1,0,white,NE
3652,3,1,1,0,white,S
8336,3,1,1,0,white,MW
3848,1,1,1,0,white,W
1091,2,0,1,0,white,W
2924,4,0,1,0,white,NE
8610,4,1,0,0,white,S
7102,3,0,1,0,white,W
2696,1,0,1,0,white,W
8845,2,0,0,0,white,W
974,6,1,1,0,white,NE
5186,7,0,1,0,white,MW
4898,5,0,1,0,white,MW
749,6,1,1,0,white,NE
7074,6,0,1,0,white,S
5303,6,1,1,1,white,W
3060,7,1,1,0,white,S
1582,5,1,0,0,white,S
5892,5,1,1,0,white,W
7150,5,1,1,0,white,W
5623,3,0,0,0,white,W
2565,5,1,1,0,white,NE
113,2,0,0,1,white,S
3718,5,1,1,0,white,S
9480,1,0,1,0,black,W
6734,2,1,1,0,white,NE
3534,6,0,1,0,white,S
4974,5,0,1,0,white,NE
3372,6,1,1,0,white,MW
5901,4,1,1,0,white,NE
1757,3,1,1,0,white,MW
6555,3,1,1,1,white,S
2737,4,1,0,0,white,NE
253,6,0,1,0,white,S
9833,6,1,1,1,white,NE
8843,5,1,1,0,white,S
8309,3,0,1,1,white,S
2732,7,1,1,0,white,W
6640,5,1,1,0,white,MW
1750,2,1,1,0,white,NE
3016,5,1,1,1,white,MW
8030,6,1,1,1,white,MW
4574,4,0,1,0,white,NE
2615,4,1,1,0,white,W
5921,6,1,1,0,white,MW
5834,6,0,1,0,white,NE
1300,5,1,1,0,white,S
5103,4,0,0,0,white,S
1098,3,1,0,0,white,S
6179,5,1,1,0,white,NE
2809,1,0,0,1,white,W
2100,5,1,1,0,white,MW
8531,5,1,1,0,white,S
7595,5,1,0,0,white,W
5180,5,1,1,0,white,MW
8724,5,1,1,0,white,MW
2330,4,0,1,1,white,MW
5268,4,0,1,0,white,MW
5060,4,1,1,0,white,S
2606,7,1,1,0,asian,W
387,3,1,1,0,white,NE
8451,1,1,1,0,white,NE
3501,6,0,0,1,white,MW
9145,4,0,1,0,white,S
1799,7,0,0,0,white,MW
7495,1,0,1,0,white,W
4940,3,1,0,0,white,NE
5634,2,1,1,0,white,S
1302,5,0,1,0,white,S
1530,4,1,1,0,white,MW
706,7,1,1,0,white,NE
8485,5,0,0,1,white,S
6589,6,1,1,0,white,S
8864,2,1,1,0,white,NE
1235,7,1,0,0,white,NE
7800,7,1,0,0,white,MW
5100,4,0,0,0,white,MW
3093,4,0,0,0,black,S
7848,5,1,0,1,white,MW
515,5,1,1,0,white,S
4578,7,1,1,0,white,W
1355,7,0,1,1,white,NE
3583,4,0,1,1,white,S
7705,6,1,1,0,white,MW
1474,3,0,1,0,white,S
4457,5,0,1,0,white,W
7963,5,1,1,1,white,MW
6802,3,0,1,1,white,S
5203,5,1,1,0,white,S
8789,4,1,1,1,asian,W
605,5,1,1,1,white,W
331,3,0,0,0,white,S
404,6,0,0,0,white,MW
1383,4,0,1,0,white,MW
6811,3,0,0,0,white,S
3682,5,0,1,0,white,NE
8632,4,1,1,0,white,S
3312,7,1,1,0,white,S
3582,4,0,1,1,white,S
4879,7,1,1,0,white,W
5609,2,1,1,0,white,NE
2446,7,1,1,0,white,S
4850,5,0,0,1,white,MW
5553,6,0,1,0,white,NE
2332,7,0,1,0,white,W
91,4,1,1,0,white,MW
8439,4,1,1,0,white,MW
7436,5,1,1,1,white,NE
4459,1,0,0,0,white,S
3140,1,1,1,0,white,MW
1976,5,0,1,0,white,S
5928,7,1,0,0,white,NE
1330,3,1,1,0,asian,S
6574,7,0,1,0,white,NE
3738,3,1,1,0,white,W
1088,7,1,1,1,white,NE
6568,5,1,1,0,white,W
5106,5,1,1,0,white,S
3279,2,0,1,1,white,W
8208,6,0,1,0,white,S
9962,4,0,1,0,white,MW
127,3,0,1,0,white,S
8128,7,1,1,0,white,NE
8614,5,0,1,0,white,MW
8260,3,0,1,0,white,NE
136,6,1,1,0,white,MW
506,6,0,1,0,white,MW
4087,1,1,1,0,white,W
