"minutevol","tropicprice","minuteprice","dmnckprice","tropicad","minutead","dmnckad"
898048.000014107,0.04770833335,0.033515625,0.0240234375,0,0,1
14938112.0031652,0.04770833335,0.03190104165,0.0240234375,0,1,0
616447.999999276,0.046875,0.03635416665,0.0240234375,1,0,1
4004863.99994927,0.046875,0.03033854165,0.0240234375,0,0,0
491520.000015943,0.04770833335,0.03635416665,0.0240234375,0,1,1
584704.000011022,0.04809895835,0.03635416665,0.0240234375,0,0,0
2194431.99923975,0.04028645835,0.035078125,0.0240234375,1,0,1
840704.000030002,0.04809895835,0.035078125,0.0240234375,0,0,1
751616.000007845,0.044140625,0.03424479165,0.0240234375,0,0,0
579584.000016913,0.044140625,0.03635416665,0.0240234375,0,0,1
521215.999999864,0.04809895835,0.036875,0.0240234375,0,1,1
2666495.99935772,0.04341145835,0.034765625,0.0240234375,0,1,1
1246208.00001632,0.04341145835,0.034765625,0.0240234375,0,0,0
456703.999993488,0.04263020835,0.034765625,0.0240234375,0,0,0
1204224.00000347,0.04263020835,0.038671875,0.0240234375,0,0,0
1404927.99996586,0.044140625,0.038671875,0.0240234375,1,1,0
548863.999989495,0.044140625,0.038984375,0.0240234375,1,0,0
761856.000000558,0.044140625,0.04,0.0240234375,0,1,1
727040.000029218,0.04028645835,0.034765625,0.0240234375,1,0,0
7447551.99799523,0.04809895835,0.034765625,0.0240234375,1,1,0
538623.999986662,0.04028645835,0.035078125,0.0240234375,1,0,0
466943.999999804,0.03872395835,0.04447916665,0.0240234375,0,0,1
1813504.00005974,0.03872395835,0.03924479165,0.0240234375,0,1,0
572415.999986986,0.03872395835,0.03841145835,0.0240234375,0,1,1
439296.000006172,0.04809895835,0.04364583335,0.0240234375,0,0,0
1120255.99998597,0.04427083335,0.03924479165,0.0240234375,1,1,0
629760.000006726,0.04239583335,0.03924479165,0.0240234375,1,0,1
453632.000009003,0.04622395835,0.04447916665,0.0217578125,0,0,1
3112960.00052589,0.04809895835,0.03330729165,0.0217578125,0,1,0
276479.999997985,0.03604166665,0.04447916665,0.0264453125,1,0,0
528383.999992652,0.04809895835,0.04447916665,0.0264453125,0,0,0
318464.000000866,0.04809895835,0.04447916665,0.0272265625,0,0,1
3201023.99918495,0.04809895835,0.03330729165,0.0248828125,0,1,1
345088.000001101,0.04419270835,0.04471354165,0.0248828125,1,0,0
288768.00000329,0.04419270835,0.04471354165,0.0272265625,0,0,1
275455.999990750,0.04028645835,0.043359375,0.0272265625,1,1,0
265215.99999845,0.04674479165,0.043359375,0.0272265625,1,0,0
557056.000009877,0.04440104165,0.03937007195,0.0272265625,0,1,0
446463.999990906,0.04809895835,0.04388020835,0.0272265625,0,1,0
3279871.99954167,0.044140625,0.04158854165,0.0248828125,1,1,0
369664.000009928,0.04809895835,0.04471354165,0.0233203125,0,0,1
254975.999992946,0.04627604165,0.04408854165,0.0264453125,1,1,1
4636672.00069506,0.04809895835,0.03893229165,0.0272265625,0,1,0
1896448.00052509,0.04653645835,0.03893229165,0.0287890625,1,1,0
837631.999995297,0.04981770835,0.03690104165,0.0259375,0,0,0
889856.000004473,0.04591145835,0.036328125,0.0295703125,1,0,0
2025472.00010941,0.04591145835,0.038671875,0.0306640625,0,1,0
947200.00000375,0.04981770835,0.044140625,0.0306640625,0,0,0
724992.00002291,0.04825520835,0.03763020835,0.0275,1,1,0
4288511.99832864,0.04578125,0.03528645835,0.0325,0,0,0
5045248.00188596,0.0605029729,0.03997395835,0.0405078125,0,1,0
470016.000013231,0.06051789005,0.05127604165,0.0385546875,0,0,1
653312.000012983,0.06051106805,0.05127604165,0.0385546875,0,0,0
3347456.00007349,0.060516399,0.04674479165,0.0405078125,0,1,0
820223.99998946,0.060390625,0.048671875,0.0405078125,0,1,0
824319.999964612,0.060390625,0.048671875,0.0405078125,0,0,0
2506752.00085854,0.060390625,0.04518229165,0.0358203125,0,1,1
475135.99999569,0.060390625,0.05127604165,0.0358203125,0,0,0
4682752.00068239,0.060390625,0.03841145835,0.0358203125,0,1,0
529408.000007140,0.060390625,0.05127604165,0.0354296875,1,0,0
628736.000000802,0.060390625,0.05127604165,0.0338671875,0,0,1
544767.999986304,0.055859375,0.05127604165,0.0342578125,0,0,0
3181567.99927138,0.055859375,0.04361979165,0.0342578125,0,1,0
550911.999988239,0.055859375,0.05127604165,0.0315234375,0,0,1
1035264.00000708,0.060390625,0.04815104165,0.0315234375,0,1,1
915455.999985824,0.053515625,0.04815104165,0.0315234375,1,0,0
4395007.99918228,0.053515625,0.04205729165,0.0405078125,0,1,0
616448.000006574,0.047265625,0.04904337875,0.0291796875,1,0,1
624639.999974304,0.060390625,0.05127604165,0.0319140625,0,0,0
2314239.99984078,0.060390625,0.03893229165,0.0319140625,0,1,1
592896.000014667,0.060390625,0.04815104165,0.0295703125,0,0,0
3972096.0011784,0.060390625,0.04205729165,0.0272265625,0,1,0
1396735.99998942,0.053515625,0.037890625,0.0319140625,0,1,1
1573887.99997709,0.05143229165,0.047109375,0.0389453125,0,0,1
4549632.00210898,0.05611979165,0.03997395835,0.0366015625,0,1,1
1680383.99927621,0.048828125,0.03997395835,0.0264453125,0,0,1
1848320.00070644,0.039453125,0.037890625,0.0366015625,0,0,1
1070080.00001789,0.04674479165,0.037890625,0.0326953125,0,0,1
1446912.00001738,0.05611979165,0.037890625,0.0326953125,0,0,0
717823.999992604,0.04830729165,0.042578125,0.0252734375,0,0,1
924672.000016412,0.04830729165,0.041015625,0.0346484375,0,1,1
4898816.00164614,0.04674479165,0.036328125,0.0346484375,1,1,0
1091584.00001869,0.04674479165,0.041015625,0.0252734375,0,0,1
975872.000029657,0.03815104165,0.041015625,0.0291796875,0,0,0
804863.999984509,0.05611979165,0.041015625,0.0346484375,0,0,0
1626111.99995475,0.05611979165,0.041015625,0.0346484375,0,0,0
5192704.00003217,0.05611979165,0.036328125,0.0330859375,0,1,1
841728.000031616,0.05611979165,0.042578125,0.0260546875,0,0,1
1895424.00006486,0.05403645835,0.041015625,0.0346484375,0,1,0
8850432.00034396,0.05403645835,0.033984375,0.0346484375,0,1,0
2228223.99926099,0.03919270835,0.033984375,0.0299609375,1,0,1
815103.99997981,0.05403645835,0.042578125,0.0299609375,0,1,0
902144.000002735,0.04153645835,0.036953125,0.0276171875,1,0,0
1154048.00001114,0.050390625,0.036171875,0.0229296875,1,0,1
1015807.99999741,0.04153645835,0.036171875,0.0362109375,1,0,1
13446144.0059467,0.05403645835,0.030703125,0.0362109375,0,1,0
3280896.00010937,0.04388020835,0.039296875,0.0362109375,1,0,0
2085888.00028355,0.048828125,0.039296875,0.0276171875,0,0,0
771071.999979096,0.04153645835,0.039296875,0.0338671875,0,0,0
3220480.00106172,0.04153645835,0.034609375,0.0268359375,0,1,1
2212864.00037478,0.05403645835,0.03736979165,0.0252734375,0,1,0
6407168.00093247,0.05143229165,0.03190104165,0.0307421875,1,1,0
1697791.99995912,0.03893229165,0.03190104165,0.0307421875,0,1,0
658432.000005754,0.04153645835,0.03736979165,0.0276171875,0,0,1
737279.999994382,0.03528645835,0.039296875,0.0241015625,1,0,1
627711.999993298,0.04778645835,0.039296875,0.0272265625,1,0,0
550911.999988239,0.04309895835,0.039296875,0.0229296875,0,0,1
536575.999992297,0.04309895835,0.039296875,0.0229296875,0,0,0
1732607.99996085,0.05403645835,0.039296875,0.0268359375,0,0,1
10015743.9958614,0.05403645835,0.030703125,0.0268359375,0,1,0
759808.000010008,0.05091145835,0.039296875,0.0237109375,1,0,1
1261567.99995386,0.04544270835,0.036171875,0.0240234375,1,0,1
1702911.99996023,0.05403645835,0.035390625,0.0240234375,0,0,0
2518016.00010675,0.05091145835,0.03216145835,0.0240234375,0,1,0
1789952.00003741,0.04997395835,0.034609375,0.0240234375,0,0,1
17330175.9986799,0.04997395835,0.03190104165,0.0240234375,0,1,0
1222656.00002252,0.047890625,0.03736979165,0.0240234375,1,0,1
6995968.0027138,0.047890625,0.03033854165,0.0240234375,0,0,0
885759.999985093,0.04997395835,0.03736979165,0.0240234375,0,1,1
1638399.9999951,0.05091145835,0.03736979165,0.0240234375,0,0,0
1565695.99996278,0.04153645835,0.036171875,0.0240234375,1,0,1
1317887.99997079,0.05091145835,0.036171875,0.0240234375,0,0,1
1075199.99996217,0.045703125,0.03424479165,0.0240234375,0,0,0
1068031.99999363,0.045703125,0.03736979165,0.0240234375,0,0,1
789504.000004495,0.05091145835,0.037890625,0.0240234375,0,1,1
3096576.00042469,0.04466145835,0.034765625,0.0240234375,0,1,1
1934335.99997421,0.04466145835,0.034765625,0.0240234375,0,0,0
976896.000019309,0.04388020835,0.035546875,0.0240234375,0,0,0
2339840.00066810,0.04388020835,0.039453125,0.0240234375,0,0,0
2134016.00068301,0.045703125,0.039453125,0.0240234375,1,1,0
1402879.99998521,0.045703125,0.040078125,0.0240234375,1,0,0
901119.999987033,0.045703125,0.041015625,0.0240234375,0,1,1
909312.000036644,0.04153645835,0.034765625,0.0240234375,1,0,0
1054720.0000351,0.04153645835,0.036171875,0.0240234375,1,0,0
649215.999999691,0.03997395835,0.047265625,0.0240234375,0,0,1
2699263.99895132,0.03997395835,0.041015625,0.0240234375,0,1,0
2358271.99908489,0.03997395835,0.03841145835,0.0240234375,0,1,1
2061311.99948404,0.05091145835,0.04466145835,0.0240234375,0,0,0
2666496.00060227,0.04552083335,0.041015625,0.0240234375,1,1,0
2039808.00028783,0.04239583335,0.041015625,0.0240234375,1,0,1
794624.0000143,0.04778645835,0.047265625,0.0217578125,0,0,1
3509247.99965086,0.05091145835,0.035390625,0.0217578125,0,1,0
528383.999992652,0.03815104165,0.047265625,0.0272265625,1,0,0
747519.99998091,0.05091145835,0.047265625,0.0272265625,0,0,0
706559.999984312,0.05091145835,0.047265625,0.0280078125,0,0,1
3245055.99997812,0.05091145835,0.035390625,0.0248828125,0,1,1
610304.000011992,0.05091145835,0.047265625,0.0248828125,0,0,0
372735.999999813,0.04544270835,0.048046875,0.0248828125,1,0,0
674816.000028915,0.04544270835,0.048046875,0.0280078125,0,0,1
530432.000002272,0.04153645835,0.044921875,0.0280078125,1,1,0
500735.999995455,0.04830729165,0.044921875,0.0272265625,1,0,0
1686527.99938913,0.04440104165,0.04103889325,0.0272265625,0,1,0
534528.000009718,0.05091145835,0.042578125,0.0217578125,0,1,0
816128.000012025,0.05091145835,0.04544270835,0.0280078125,0,1,0
3975168.00188405,0.045703125,0.043359375,0.0248828125,1,1,0
641024.000022109,0.05091145835,0.048046875,0.0233203125,0,0,1
625664.000028299,0.04908854165,0.046796875,0.0272265625,1,1,1
6026239.99896376,0.05091145835,0.040390625,0.0280078125,0,1,0
3826688.00120335,0.04778645835,0.040390625,0.0303515625,1,1,0
1790975.99923268,0.05091145835,0.038671875,0.0256640625,0,0,0
1583103.99997809,0.04544270835,0.03658854165,0.0303515625,1,0,0
3618815.99875764,0.04544270835,0.03893229165,0.0303515625,0,1,0
704511.999993887,0.05091145835,0.04596354165,0.0303515625,0,0,0
943103.999980388,0.04778645835,0.03919270835,0.0272265625,1,1,0
4730880.00217389,0.045703125,0.03528645835,0.0319140625,0,0,0
417791.9999906,0.06048641715,0.05127604165,0.0319140625,0,0,1
2949119.99925998,0.0604596711,0.03997395835,0.0405078125,0,1,0
399360.000004266,0.060482016,0.05127604165,0.0385546875,0,0,1
385024.000000833,0.06047848395,0.05127604165,0.0385546875,0,0,0
1992703.99990757,0.06047496365,0.04674479165,0.0405078125,0,1,0
776191.999995108,0.060390625,0.048671875,0.0405078125,0,1,0
1206271.99998106,0.060390625,0.048671875,0.0405078125,0,0,0
1410048.00003388,0.060390625,0.04518229165,0.0358203125,0,1,1
456703.999999999,0.060390625,0.05127604165,0.0358203125,0,0,0
2636800.00115676,0.060390625,0.03841145835,0.0358203125,0,1,0
429056.000010903,0.060390625,0.05127604165,0.0354296875,1,0,0
398336.000004186,0.060390625,0.05127604165,0.0338671875,0,0,1
395264.000000525,0.055859375,0.05127604165,0.0342578125,0,0,0
1871871.99949081,0.055859375,0.04361979165,0.0342578125,0,1,0
437247.999988927,0.055859375,0.05127604165,0.0315234375,0,0,1
797696.00002103,0.060390625,0.04815104165,0.0315234375,0,1,1
911360.000013394,0.055859375,0.04815104165,0.0315234375,1,0,0
1991680.00040974,0.055859375,0.04205729165,0.0405078125,0,1,0
580608.000004349,0.05171875,0.04890450575,0.0291796875,1,0,1
484352.000009651,0.05796875,0.05127604165,0.0319140625,0,0,0
2070528.00046512,0.05796875,0.03893229165,0.0319140625,0,1,1
462848.000015615,0.05796875,0.04815104165,0.0291796875,0,0,0
2107392.00023779,0.060390625,0.04205729165,0.0268359375,0,1,0
1070080.00003106,0.053515625,0.037890625,0.0315234375,0,1,1
866304.00003929,0.05143229165,0.047109375,0.0385546875,0,0,1
1966080.00040424,0.05611979165,0.04105822895,0.0366015625,0,1,1
1091583.99999458,0.048828125,0.04133871595,0.0264453125,0,0,1
1372160.00001473,0.039453125,0.037890625,0.0366015625,0,0,1
986111.999970148,0.04674479165,0.037890625,0.0326953125,0,0,1
1261568.00002379,0.05611979165,0.037890625,0.0326953125,0,0,0
624639.999990694,0.04830729165,0.042578125,0.0252734375,0,0,1
555007.999981743,0.04830729165,0.041015625,0.0346484375,0,1,1
2045951.99976607,0.04674479165,0.036328125,0.0346484375,1,1,0
580607.999996272,0.04674479165,0.041015625,0.0252734375,0,0,1
606207.99997149,0.03815104165,0.041015625,0.0291796875,0,0,0
524287.999995594,0.05611979165,0.041015625,0.0346484375,0,0,0
888832.000005735,0.05611979165,0.041015625,0.0346484375,0,0,0
1917951.99936147,0.05611979165,0.036328125,0.0330859375,0,1,1
593919.999986984,0.05611979165,0.042578125,0.0260546875,0,0,1
1242112.00001655,0.05403645835,0.041015625,0.0346484375,0,1,0
1525760.00003283,0.03919270835,0.033984375,0.0299609375,1,0,1
580607.999996272,0.05403645835,0.042578125,0.0299609375,0,1,0
857087.999990613,0.04153645835,0.036953125,0.0276171875,1,0,0
616447.999999276,0.050390625,0.036171875,0.0229296875,1,0,1
789504.000035191,0.04153645835,0.036171875,0.0362109375,1,0,1
1892352.0005662,0.04153645835,0.036171875,0.0326953125,0,0,1
582656.000007999,0.04388020835,0.039296875,0.0362109375,1,0,0
622591.999998571,0.048828125,0.039296875,0.0276171875,0,0,1
488447.999985578,0.048828125,0.039296875,0.0276171875,0,0,0
460799.99998618,0.04153645835,0.039296875,0.0362109375,0,0,0
1217535.99997149,0.04153645835,0.034609375,0.0268359375,0,1,1
1384447.99996550,0.05403645835,0.03736979165,0.0252734375,0,1,0
2854911.99896455,0.05143229165,0.03190104165,0.0307421875,1,1,0
1205248.00000230,0.03893229165,0.03190104165,0.0307421875,0,1,0
485375.99999761,0.04153645835,0.03736979165,0.0276171875,0,0,1
575487.999999943,0.03528645835,0.039296875,0.0241015625,1,0,1
412672.0000066,0.04778645835,0.039296875,0.0272265625,1,0,0
393215.999989105,0.04309895835,0.039296875,0.0229296875,0,0,1
457728.000006028,0.04309895835,0.039296875,0.0229296875,0,0,0
1244160.00000671,0.05403645835,0.039296875,0.0268359375,0,0,1
8005632.00141648,0.05403645835,0.028359375,0.0268359375,0,1,0
748544.000013345,0.05091145835,0.039296875,0.0237109375,1,0,1
2348031.99943595,0.03763020835,0.039296875,0.0237109375,1,0,0
1624063.99994346,0.05403645835,0.036171875,0.0237109375,0,1,0
866304.000006064,0.04544270835,0.036171875,0.0240234375,1,0,1
1107967.99997323,0.05403645835,0.035390625,0.0240234375,0,0,0
1525759.9999684,0.05091145835,0.03216145835,0.0240234375,0,1,0
976896.000010286,0.04997395835,0.034609375,0.0240234375,0,0,1
9788415.99874125,0.04997395835,0.03190104165,0.0240234375,0,1,0
822272.000025057,0.047890625,0.03736979165,0.0240234375,1,0,1
2332671.99919251,0.047890625,0.03033854165,0.0240234375,0,0,0
812031.999981614,0.04997395835,0.03736979165,0.0240234375,0,1,1
994304.000014543,0.05091145835,0.03736979165,0.0240234375,0,0,0
1341439.99998581,0.04153645835,0.036171875,0.0240234375,1,0,1
920576.00003292,0.05091145835,0.036171875,0.0240234375,0,0,1
942080.000014272,0.045703125,0.03424479165,0.0240234375,0,0,0
692224.000002497,0.045703125,0.03736979165,0.0240234375,0,0,1
1034240.00000439,0.05091145835,0.037890625,0.0240234375,0,1,1
1444863.99995109,0.04466145835,0.034765625,0.0240234375,0,1,1
1438719.99996556,0.04466145835,0.034765625,0.0240234375,0,0,0
974847.999997994,0.04388020835,0.035546875,0.0240234375,0,0,0
1192959.99999082,0.04388020835,0.039453125,0.0240234375,0,0,0
943103.999972898,0.045703125,0.039453125,0.0240234375,1,1,0
786432.00000971,0.045703125,0.040078125,0.0240234375,1,0,0
1050623.99998507,0.045703125,0.041015625,0.0240234375,0,1,1
1503232.00004749,0.04153645835,0.034765625,0.0240234375,1,0,0
5975039.99912837,0.05091145835,0.034765625,0.0240234375,1,1,0
833535.999989778,0.04153645835,0.036171875,0.0240234375,1,0,0
673792.000006387,0.03997395835,0.047265625,0.0240234375,0,0,1
1847296.000016,0.03997395835,0.041015625,0.0240234375,0,1,0
1014784.00003230,0.03997395835,0.03841145835,0.0240234375,0,1,1
814079.999977513,0.05091145835,0.04466145835,0.0240234375,0,0,0
1681408.00006345,0.04552083335,0.041015625,0.0240234375,1,1,0
1084416.00000368,0.04239583335,0.041015625,0.0240234375,1,0,1
674816.000028915,0.04778645835,0.047265625,0.0217578125,0,0,1
2418688.00072691,0.05091145835,0.035390625,0.0217578125,0,1,0
519168.000010684,0.03815104165,0.047265625,0.0272265625,1,0,0
669695.999999935,0.05091145835,0.047265625,0.0272265625,0,0,0
722943.999996701,0.05091145835,0.047265625,0.0280078125,0,0,1
2121728.00052459,0.05091145835,0.035390625,0.0248828125,0,1,1
547840.000004515,0.04544270835,0.048046875,0.0248828125,1,0,0
665600.000000371,0.04544270835,0.048046875,0.0280078125,0,0,1
758783.99999401,0.04153645835,0.044921875,0.0280078125,1,1,0
668671.99998224,0.04830729165,0.044921875,0.0272265625,1,0,0
1483776.00005799,0.04440104165,0.04131148235,0.0272265625,0,1,0
572415.999998288,0.05091145835,0.042578125,0.0217578125,0,1,0
836607.9999983,0.05091145835,0.04544270835,0.0280078125,0,1,0
2746368.00032343,0.045703125,0.043359375,0.0248828125,1,1,0
721919.999971205,0.05091145835,0.048046875,0.0233203125,0,0,1
615423.999975243,0.04908854165,0.046796875,0.0272265625,1,1,1
3320831.99905140,0.05091145835,0.040390625,0.0280078125,0,1,0
2154495.99926384,0.04778645835,0.040390625,0.0303515625,1,1,0
1556480.00005285,0.052734375,0.038671875,0.0267578125,0,0,0
2018303.99931008,0.047265625,0.040546875,0.0315234375,0,1,0
823296.000019448,0.052734375,0.047578125,0.0315234375,0,0,0
802816.000020316,0.049609375,0.03919270835,0.0283203125,1,1,0
3857407.99905388,0.047421875,0.03528645835,0.0341796875,0,0,0
591871.999987496,0.04981770835,0.04364583335,0.0299609375,0,0,1
877568.00000908,0.04981770835,0.04364583335,0.0354296875,0,0,0
2904064.00001013,0.04981770835,0.04341145835,0.0354296875,0,1,0
788480.000006748,0.04981770835,0.04364583335,0.0354296875,0,1,0
827392.000001443,0.04981770835,0.04364583335,0.0354296875,0,0,0
2121727.99931586,0.04981770835,0.04184895835,0.0338671875,0,1,1
547840.000004515,0.04981770835,0.04364583335,0.0338671875,0,0,0
4709375.99962,0.04981770835,0.03841145835,0.0338671875,0,1,0
465919.999993711,0.04981770835,0.04364583335,0.033671875,1,0,0
829440.000020586,0.04981770835,0.04364583335,0.032109375,0,0,1
823295.999998288,0.04981770835,0.04364583335,0.0323046875,0,0,0
1746944.00022990,0.04981770835,0.04028645835,0.0323046875,0,1,0
555007.999990055,0.04981770835,0.04364583335,0.0315234375,0,0,1
835583.999998242,0.04981770835,0.04364583335,0.0315234375,0,1,1
1519616.00005503,0.05143229165,0.04364583335,0.0315234375,1,0,0
3243007.99926672,0.05143229165,0.03872395835,0.0354296875,0,1,0
860160.000000026,0.04765625,0.04179683635,0.0264453125,1,0,1
678912.000002616,0.05026041665,0.04364583335,0.0299609375,0,0,0
3132415.9992468,0.05026041665,0.03872395835,0.0299609375,0,1,1
603136.000000448,0.04995909955,0.04255208335,0.0276171875,0,0,0
3954688.00123541,0.0510666211,0.03763020835,0.0252734375,0,1,0
1065984.00001023,0.04944230315,0.03763020835,0.0299609375,0,1,1
1022975.99998853,0.04944332355,0.04255208335,0.0354296875,0,0,1
3175423.99885752,0.04674479165,0.03763020835,0.0303515625,0,1,1
905216.000006435,0.044140625,0.03763020835,0.0264453125,0,0,1
1509376.00005862,0.039453125,0.034140625,0.0291796875,0,0,1
1334272.00004721,0.04205729165,0.034140625,0.0264453125,0,0,1
1198079.99996507,0.04674479165,0.034140625,0.0264453125,0,0,0
907264.000006013,0.04361979165,0.035546875,0.0221484375,0,0,1
864256.000015249,0.04361979165,0.035546875,0.0283984375,0,1,1
3992576.00134413,0.04205729165,0.034140625,0.0283984375,1,1,0
